x,y,z
-238,577,-1296
-222,314,-919
-281,-95,-616
-124,-343,-581
-472,-9,-858
-569,-343,-1139
-460,189,-1419
-283,97,-1536
-193,550,-1292
-345,318,-958
-400,62,-607
-240,-464,-648
-575,15,-819
-491,-160,-1143
-394,81,-1389
-261,197,-1534
-314,431,-1239
-212,298,-921
-204,-25,-720
-294,-261,-607
-525,-167,-854
-445,-126,-1073
-304,58,-1464
-249,306,-1551
-343,306,-1214
-142,392,-858
-146,-37,-806
-220,-206,-601
-333,-224,-784
-349,-181,-999
-185,-44,-1471
-214,267,-1530
-259,388,-1200
-91,335,-925
-58,97,-810
-80,-191,-710
-263,-247,-720
-212,-232,-1030
-103,35,-1460
7,101,-1522
-89,425,-1145
296,292,-1011
121,54,-782
296,-244,-626
66,-193,-726
111,-240,-1057
52,-54,-1380
177,189,-1506
130,382,-1264
298,349,-1044
101,7,-782
251,-257,-644
-29,-193,-692
-60,-183,-940
-140,-99,-1298
7,140,-1458
-56,429,-1292
107,398,-1056
-3,11,-837
107,-226,-636
-122,-171,-675
-193,-158,-905
-220,-197,-1286
-66,165,-1497
-111,331,-1364
3,409,-1085
-44,85,-808
46,-160,-673
-132,-162,-677
-232,-208,-911
-296,-156,-1159
-58,119,-1460
-39,384,-1489
46,366,-1157
-25,58,-833
105,-80,-679
-37,-179,-718
-177,-236,-876
-191,-242,-1085
-3,173,-1448
37,398,-1499
-1,361,-1122
27,46,-835
171,-119,-718
23,-222,-663
-148,-177,-786
-158,-269,-1106
-5,103,-1462
48,421,-1545
3,423,-1171
39,58,-845
128,-130,-733
31,-158,-642
-148,-150,-804
-74,-286,-1089
-54,74,-1483
64,392,-1516
33,368,-1155
89,158,-876
111,-121,-774
-17,-175,-628
-85,-146,-769
-95,-152,-1106
-23,0,-1491
21,380,-1516
17,368,-1190
179,148,-862
78,31,-724
42,-247,-663
-154,-185,-745
-70,-165,-1124
-52,109,-1477
80,228,-1522
-17,304,-1175
179,265,-895
9,-27,-761
48,-183,-632
-93,-226,-751
-78,-132,-1143
-78,33,-1436
50,247,-1481
-15,310,-1225
154,240,-942
-40,89,-755
72,-255,-710
-171,-226,-778
-66,-163,-1079
-144,68,-1413
58,181,-1460
11,339,-1243
117,324,-979
-21,27,-778
68,-206,-689
-109,-281,-771
-97,-126,-1022
-132,-19,-1354
29,199,-1411
19,392,-1274
111,292,-1034
-29,103,-772
101,-281,-687
-107,-216,-743
-105,-113,-983
-136,-13,-1323
31,128,-1397
31,365,-1313
115,355,-1057
-5,19,-778
83,-257,-679
-50,-218,-735
-64,-80,-958
-111,-66,-1255
42,146,-1432
31,363,-1352
122,304,-1071
-31,113,-784
128,-251,-706
-60,-210,-747
-74,-121,-940
-111,-97,-1206
68,107,-1458
27,355,-1374
111,349,-1097
-5,97,-825
122,-189,-692
-40,-214,-714
-39,-136,-919
-130,-163,-1161
50,126,-1464
29,333,-1401
95,320,-1116
-42,138,-790
138,-160,-743
-40,-226,-712
-70,-148,-876
-115,-154,-1132
33,130,-1467
15,318,-1426
54,378,-1124
0,74,-827
138,-113,-761
-3,-228,-700
-46,-150,-864
-138,-204,-1106
1,124,-1430
33,343,-1458
27,343,-1132
27,122,-831
113,-40,-806
15,-261,-698
-119,-187,-829
-109,-179,-1118
-48,134,-1423
11,310,-1475
-21,365,-1149
48,136,-882
56,-29,-798
27,-187,-691
-173,-206,-819
-142,-210,-1102
-121,87,-1405
21,366,-1475
-44,314,-1151
89,138,-909
15,9,-806
-306,-171,-646
-160,-251,-626
-614,-206,-1220
-892,193,-1339
-944,402,-1567
-948,431,-1249
-1089,167,-1085
-1190,162,-753
-1098,-165,-626
-1444,31,-564
-1401,-226,-1046
-1528,50,-1378
-1040,325,-1452
-1538,544,-1348
-1016,189,-983
-1067,-29,-854
-894,146,-640
-1469,-85,-663
-952,-121,-1116
-1097,-109,-1528
-968,384,-1674
-1073,407,-1475
-636,-119,-1091
-804,-126,-579
-833,122,-404
-940,361,-675
-806,-394,-1069
-1116,97,-1313
-665,382,-1801
-599,415,-1604
-976,-374,-956
-974,-121,-355
-784,37,-527
-1220,318,-550
-1333,-251,-983
-1325,80,-1618
-1100,320,-1955
-1559,538,-1167
-1415,78,-640
-1331,-437,-398
-1385,74,-365
-1622,122,-587
-1512,40,-1300
-1255,-193,-1832
-1210,452,-1989
-1368,511,-1335
-1274,288,-585
-1216,-244,-314
-1249,-31,-503
-1499,152,-890
-1380,21,-1452
-1264,-286,-1723
-970,575,-1848
-1110,454,-1218
-1065,179,-417
-1015,-331,-189
-987,-58,-431
-1218,109,-1073
-1272,81,-1493
-1192,-370,-1727
-915,665,-1885
-1327,544,-1155
-1198,148,-275
-1245,-497,-183
-1532,128,-370
-1395,-187,-1089
-1448,91,-1391
-1456,-335,-1624
-1202,528,-1836
-1401,669,-1182
-1245,140,-396
-1317,-212,-150
-1188,-175,-620
-1417,308,-1245
-1522,-160,-1606
-1665,-286,-1545
-1270,521,-1858
-1382,595,-1292
-1307,224,-466
-1446,21,-132
-1547,-85,-663
-1423,-25,-1048
-1508,201,-1323
-1210,-80,-1573
-839,275,-1905
-1413,585,-1243
-1440,273,-359
-1200,-111,-259
-1001,-302,-806
-1594,296,-1077
-1458,-113,-1266
-1485,-87,-1403
-1280,325,-1635
-1428,206,-1098
-1134,521,-534
-1460,-101,-245
-1327,-27,-593
-1257,-105,-1093
-1399,-158,-1456
-1620,-5,-1471
-1405,339,-1545
-925,355,-1413
-1356,171,-749
-1534,-165,-148
-1417,308,-667
-1136,121,-1171
-1702,-33,-1348
-1421,-37,-1411
-1120,271,-1899
-1237,167,-1354
-1766,50,-124
-1241,-117,-240
-993,306,-825
-1364,204,-1194
-1624,306,-1374
-1241,-52,-1905
-888,-42,-1786
-1389,275,-983
-1112,58,-191
-1348,-183,-232
-1339,85,-560
-1417,179,-1298
-1434,89,-1469
-1553,-212,-1682
-1356,392,-1561
-1465,107,-970
-1444,171,-201
-1305,-9,-201
-1508,347,-974
-1454,-136,-1342
-1637,163,-1432
-1124,-210,-1727
-993,429,-1473
-1231,91,-880
-1417,191,-160
-1411,-81,-251
-1358,-89,-1048
-1540,222,-1399
-1380,-33,-1489
-1196,304,-1725
-1016,140,-1385
-1026,415,-831
-884,109,-204
-1052,-204,-353
-749,-201,-866
-940,46,-1573
-825,-87,-1454
-936,206,-1551
-692,519,-1286
-689,81,-901
-798,163,-331
-858,-302,-304
-618,-242,-1040
-466,85,-1473
-651,7,-1358
-489,109,-1360
-78,357,-1220
-255,232,-907
-566,216,-331
-341,-493,-476
-144,181,-1161
-117,113,-1368
-550,-298,-1415
-372,244,-1378
-156,101,-1268
-99,259,-772
-253,-27,-458
-146,-175,-597
-128,-19,-974
-146,81,-1286
-365,3,-1383
-56,214,-1239
-23,244,-1251
-52,279,-979
-97,-121,-630
-193,-146,-687
-128,-142,-1013
-228,-85,-1270
-183,-52,-1229
-314,197,-1163
-206,431,-1200
-136,-44,-1048
-216,169,-673
-158,21,-708
-189,-376,-1057
-372,105,-1167
-138,-105,-1243
-111,415,-1237
-105,167,-1247
-284,68,-1132
44,-199,-784
-193,-154,-650
-290,236,-712
-162,-281,-1169
-130,-46,-1175
-244,337,-1220
-80,400,-1333
-199,-62,-1122
9,-21,-751
-56,-193,-794
19,-35,-839
-281,-95,-958
-130,-85,-1214
-167,76,-1311
5,357,-1360
-119,300,-1015
-19,9,-839
-19,-113,-685
-171,-113,-603
-171,76,-901
-74,-171,-1200
-27,42,-1469
-199,353,-1198
-48,306,-1124
306,-128,-1063
17,-204,-665
-128,37,-607
-29,-68,-915
1,-74,-1321
15,181,-1235
-138,368,-1294
-7,121,-1153
339,-113,-972
-138,-70,-636
39,-42,-571
-48,-148,-979
-15,-158,-1331
23,189,-1272
17,573,-1296
17,226,-1245
152,-89,-1038
-70,-185,-546
17,-111,-460
-101,-144,-944
5,-224,-1260
-224,374,-1237
-46,193,-1272
81,103,-1309
81,29,-1015
-89,40,-628
-3,-76,-573
-58,-214,-1013
7,-62,-1247
0,167,-1339
-165,460,-1247
-83,54,-1175
37,-152,-968
97,-81,-739
-3,-158,-593
-169,-31,-890
-249,-29,-1177
-37,294,-1364
-122,421,-1296
7,204,-1227
156,0,-987
-81,-257,-833
-138,-29,-599
91,-232,-769
-76,-109,-1247
74,-23,-1352
-119,491,-1208
15,283,-1087
140,1,-1075
203,-109,-772
-115,-263,-616
-156,119,-733
122,-187,-1210
27,78,-1370
-124,185,-1210
60,206,-1196
117,124,-1036
-52,-284,-749
-27,-29,-513
160,-27,-817
-80,31,-1218
-68,-7,-1329
-48,355,-1257
-37,368,-1063
9,-101,-1167
54,-144,-897
-80,-169,-577
-27,-113,-864
-185,35,-1079
-37,17,-1321
-126,316,-1196
27,331,-1245
23,374,-1067
66,-277,-894
-40,-347,-646
-68,-245,-892
0,197,-1028
50,74,-1354
-179,158,-1214
-78,226,-1143
-1,158,-1089
173,15,-843
19,-156,-772
29,-58,-812
-93,-87,-958
-39,39,-1208
-25,204,-1231
3,204,-1294
136,175,-1182
119,-109,-931
21,-228,-673
17,-169,-802
-1,-3,-1069
46,327,-1180
-31,150,-1243
-74,242,-1204
185,-40,-1046
56,-17,-976
97,-290,-732
122,-245,-685
35,-56,-921
228,91,-1270
93,89,-1292
117,402,-1186
175,226,-1225
347,-107,-1065
160,-337,-646
224,62,-630
64,0,-991
277,27,-1177
228,54,-1196
798,107,-1323
181,402,-1169
1026,-195,-843
856,-46,-864
1727,-507,-517
911,97,-940
1567,-62,-1184
1462,107,-1423
1428,50,-1294
1346,193,-1278
1210,-214,-1018
1300,-310,-751
1344,-445,-571
1067,245,-905
1073,27,-1182
813,89,-1237
1171,58,-1003
1313,3,-1083
1182,251,-981
1190,-550,-831
964,-257,-568
1085,39,-927
911,406,-1141
894,25,-1514
792,25,-1272
1020,62,-1257
954,169,-1128
940,-292,-892
886,-558,-599
1069,173,-786
864,419,-1202
1202,15,-1260
952,-284,-1274
1147,189,-1227
1300,290,-1110
1307,-64,-845
1374,-720,-708
1428,117,-841
1024,423,-1151
1360,3,-1204
1366,-185,-1182
974,-50,-1264
1153,83,-1063
1245,-210,-802
1290,-474,-610
1274,-316,-880
1241,460,-1134
1138,154,-1171
1428,-269,-1015
1301,179,-1198
1549,158,-1175
1458,-257,-1028
1506,-704,-648
983,-81,-915
1216,193,-1069
1173,212,-1124
1229,-228,-1112
821,439,-1270
1276,103,-1257
1192,-271,-981
1374,-630,-614
995,128,-798
1485,173,-1007
1065,154,-1112
1477,-240,-1141
921,329,-1315
1469,189,-1175
1380,-214,-1050
1573,-753,-714
1259,191,-681
1458,347,-886
1249,85,-1243
1704,-400,-1243
1383,398,-1239
1475,76,-1188
1352,-244,-976
1741,-757,-607
1327,148,-661
1428,259,-821
1311,136,-1243
1551,-419,-1206
1253,177,-1270
1186,355,-1149
1440,-339,-966
1583,-528,-763
1460,-23,-819
1188,218,-911
1317,130,-1216
1385,-259,-1292
1333,27,-1290
1262,368,-1102
1298,-173,-1081
1313,-698,-782
1260,-230,-815
1098,378,-931
1097,40,-1301
1042,40,-1171
1235,179,-1102
1200,247,-1161
1465,-122,-1040
1342,-665,-804
1485,-218,-774
1380,232,-1007
1497,210,-1042
1477,-333,-1179
1300,185,-1280
1301,435,-1192
1512,-31,-1009
1586,-761,-862
1218,-431,-813
1292,448,-868
1262,497,-983
1389,-499,-1212
1260,-19,-1138
1301,394,-1233
1399,-115,-1081
1522,-540,-774
1440,-126,-689
1487,74,-972
1235,288,-1048
1374,-234,-1231
1323,29,-1282
1300,292,-1319
1171,39,-1139
1419,-648,-905
1426,-251,-706
1329,304,-821
1202,284,-1007
1337,-384,-1235
1399,50,-1161
1251,450,-1264
1192,122,-1089
1235,-782,-942
1374,-228,-689
1073,263,-843
950,339,-1018
884,-372,-1235
1075,56,-1200
989,480,-1169
964,81,-1054
987,-702,-950
1139,-372,-698
921,245,-825
886,300,-972
733,-138,-1227
813,74,-1200
685,353,-1251
692,126,-1106
626,-620,-1059
667,-296,-796
544,132,-778
427,275,-899
363,-156,-1204
378,121,-1260
300,413,-1177
413,46,-1069
388,-458,-1005
382,-277,-839
294,146,-769
232,245,-933
271,-146,-1223
187,97,-1317
140,355,-1171
179,103,-1141
275,-335,-1057
236,-263,-870
122,46,-669
124,156,-872
128,-35,-1188
130,81,-1325
74,318,-1157
160,111,-1155
255,-245,-1067
275,-234,-899
171,-58,-683
183,33,-868
165,64,-1151
177,189,-1311
83,329,-1175
132,109,-1153
226,-298,-1075
242,-242,-882
146,-46,-681
128,60,-853
122,85,-1145
122,187,-1300
54,294,-1173
78,107,-1184
169,-199,-1108
165,-218,-899
105,-99,-685
54,74,-853
52,154,-1104
83,240,-1264
0,306,-1157
37,99,-1173
115,-185,-1128
146,-212,-933
122,-113,-716
54,39,-839
39,140,-1087
68,216,-1259
-1,284,-1182
33,109,-1194
56,-130,-1149
160,-251,-942
50,-111,-704
37,-21,-784
7,138,-1075
52,210,-1249
-25,210,-1171
21,173,-1165
46,-103,-1151
136,-189,-981
81,-222,-743
40,-78,-749
19,109,-1005
48,218,-1220
-13,236,-1177
17,189,-1149
60,-132,-1175
126,-199,-1013
80,-197,-751
25,-52,-712
33,107,-1003
37,183,-1259
-5,177,-1214
-7,226,-1108
44,-1,-1151
138,-204,-1091
68,-228,-843
27,-91,-696
11,126,-923
52,238,-1188
17,216,-1229
-68,201,-1138
46,-81,-1186
99,-156,-1093
83,-204,-821
-5,7,-671
21,74,-901
3,171,-1218
-46,179,-1276
-144,238,-1124
-58,1,-1161
3,-154,-1089
-5,-189,-874
-119,-101,-712
-107,85,-890
-101,195,-1159
-87,195,-1276
-195,249,-1177
-60,48,-1212
17,-126,-1122
52,-245,-884
-62,-103,-679
13,74,-876
-74,169,-1196
37,163,-1311
-115,257,-1186
-5,122,-1194
42,-107,-1132
140,-292,-946
-13,-152,-702
66,50,-829
31,208,-1141
68,208,-1262
-46,212,-1149
27,124,-1161
42,-119,-1143
136,-208,-933
17,-181,-679
27,72,-782
0,175,-1077
46,224,-1262
-39,240,-1147
9,136,-1149
56,-122,-1143
134,-224,-972
44,-160,-706
31,29,-782
-9,154,-1085
40,222,-1260
-60,199,-1180
17,189,-1169
19,-97,-1161
109,-208,-1007
31,-179,-728
17,9,-749
5,117,-1040
13,218,-1257
-44,177,-1177
-29,187,-1128
19,-76,-1153
97,-173,-1036
42,-210,-784
0,-21,-743
-1,105,-993
15,165,-1239
-25,189,-1179
-66,212,-1118
23,-64,-1161
80,-175,-1067
46,-222,-782
-25,-50,-698
-17,97,-952
-5,189,-1227
-37,163,-1206
-119,222,-1124
15,-15,-1173
74,-167,-1112
56,-210,-849
-31,-31,-687
-5,48,-907
3,171,-1188
5,175,-1255
-119,253,-1139
33,21,-1180
68,-160,-1124
56,-228,-872
-13,-83,-700
0,95,-894
-17,167,-1173
5,173,-1251
-124,232,-1159
19,46,-1202
48,-130,-1138
70,-226,-888
-13,-109,-679
0,52,-851
-23,199,-1157
27,185,-1262
-109,222,-1151
9,93,-1204
46,-113,-1139
83,-218,-933
-3,-124,-685
-5,62,-843
-19,167,-1114
17,191,-1262
-101,216,-1163
-15,130,-1206
25,-99,-1153
87,-230,-925
-13,-154,-689
-11,48,-819
-37,162,-1108
17,195,-1253
-97,214,-1153
-5,134,-1180
19,-87,-1155
107,-193,-968
3,-171,-710
-1,-3,-774
-27,142,-1059
17,197,-1249
-74,208,-1171
-9,160,-1161
5,-70,-1161
97,-210,-1003
23,-177,-720
9,-21,-757
-3,132,-1018
5,193,-1227
-46,189,-1179
-27,195,-1155
17,-54,-1163
89,-204,-1030
44,-210,-739
9,-9,-726
-5,126,-985
17,199,-1227
-25,169,-1194
-64,189,-1139
39,-27,-1159
78,-175,-1057
40,-214,-790
-11,-46,-716
-13,83,-938
23,197,-1198
-15,169,-1227
-68,236,-1161
37,-7,-1182
83,-171,-1056
58,-216,-812
-1,-44,-698
5,80,-950
3,183,-1190
-5,144,-1235
-107,230,-1155
27,39,-1169
76,-136,-1106
62,-210,-872
-23,-95,-712
1,66,-892
-17,183,-1157
5,187,-1253
-105,236,-1161
21,64,-1188
52,-146,-1104
66,-218,-892
-19,-101,-718
1,72,-888
-27,191,-1134
9,162,-1249
-117,245,-1155
27,126,-1192
35,-107,-1136
91,-224,-911
-35,-136,-710
11,72,-841
-25,177,-1124
27,156,-1253
-117,220,-1153
-5,130,-1190
17,-68,-1143
103,-236,-962
-13,-140,-720
-1,15,-812
-44,173,-1083
19,173,-1243
-105,216,-1165
-27,169,-1204
9,-74,-1163
95,-208,-960
1,-187,-718
-3,5,-786
-25,146,-1065
5,204,-1235
-74,195,-1165
-25,160,-1180
-5,-56,-1153
85,-208,-1011
0,-183,-737
17,-40,-749
-37,138,-1007
17,226,-1220
-50,177,-1194
-25,191,-1161
15,-58,-1163
119,-195,-1040
37,-212,-759
19,-31,-730
-7,113,-987
19,181,-1208
-35,189,-1192
-54,222,-1143
31,-13,-1182
83,-187,-1061
50,-228,-759
0,-33,-704
3,103,-958
15,197,-1210
-9,163,-1210
-64,212,-1155
46,3,-1177
78,-154,-1083
70,-208,-841
-3,-76,-735
17,72,-919
3,208,-1169
-13,162,-1243
-74,234,-1163
27,31,-1200
81,-150,-1089
68,-222,-864
-3,-81,-702
13,72,-892
1,181,-1159
7,154,-1247
-115,230,-1153
11,95,-1188
35,-126,-1126
74,-222,-905
-23,-113,-716
-9,66,-862
-15,204,-1134
9,177,-1255
-121,210,-1171
1,99,-1206
27,-97,-1136
80,-216,-923
-25,-142,-716
-5,50,-845
-27,189,-1106
5,162,-1247
-109,245,-1161
-9,160,-1204
19,-111,-1149
83,-222,-942
-21,-136,-712
0,37,-821
-35,197,-1087
17,156,-1247
-109,195,-1173
-17,171,-1186
21,-89,-1157
95,-195,-977
5,-175,-718
13,-5,-798
-39,144,-1040
21,183,-1243
-70,218,-1165
-27,163,-1182
5,-68,-1167
85,-216,-989
19,-193,-726
13,7,-759
-33,152,-1013
15,171,-1235
-60,160,-1177
-31,212,-1157
15,-76,-1161
95,-189,-1038
44,-245,-761
21,-35,-739
-7,126,-999
17,197,-1223
-27,177,-1190
-54,191,-1155
21,-52,-1173
83,-175,-1061
46,-195,-778
11,-29,-722
-5,80,-954
11,177,-1190
-35,158,-1212
-58,244,-1155
37,3,-1196
87,-156,-1085
58,-234,-810
3,-68,-716
9,93,-935
15,195,-1190
1,140,-1225
-85,226,-1132
39,48,-1171
66,-130,-1116
70,-226,-872
-21,-87,-710
17,50,-890
0,210,-1132
0,162,-1245
-113,259,-1167
9,72,-1188
54,-144,-1106
70,-228,-894
-25,-93,-722
3,56,-862
-3,193,-1132
0,165,-1251
-101,232,-1155
9,111,-1196
33,-103,-1138
78,-222,-915
-27,-136,-710
-13,42,-837
-35,193,-1114
17,193,-1257
-103,245,-1153
-7,115,-1192
5,-105,-1145
101,-226,-946
-15,-148,-726
0,21,-821
-39,187,-1075
15,152,-1235
-87,230,-1165
-23,173,-1196
1,-93,-1151
89,-240,-970
0,-175,-720
-1,17,-794
-39,195,-1069
17,173,-1231
-76,183,-1157
-29,140,-1151
7,-72,-1165
85,-193,-1003
17,-171,-753
17,-27,-761
-25,128,-1015
19,185,-1218
-50,206,-1188
-17,181,-1165
7,-78,-1167
99,-214,-1024
33,-204,-767
17,-13,-737
-11,144,-987
17,181,-1216
-33,144,-1180
-54,204,-1151
23,-11,-1177
101,-171,-1071
42,-214,-802
5,-74,-716
-17,91,-946
23,201,-1196
-25,179,-1221
-74,224,-1143
27,-39,-1173
85,-165,-1085
56,-228,-827
0,-58,-712
-1,87,-925
17,173,-1180
-23,163,-1233
-74,244,-1149
25,46,-1186
70,-150,-1100
60,-251,-868
-11,-89,-716
-1,81,-899
11,224,-1153
-9,156,-1253
-109,236,-1151
17,48,-1177
68,-119,-1120
76,-222,-897
-11,-105,-718
3,74,-860
-7,183,-1132
11,177,-1255
-107,245,-1161
-3,113,-1200
35,-103,-1128
66,-244,-913
-21,-126,-724
0,64,-853
-19,193,-1095
17,163,-1260
-101,236,-1169
-3,138,-1188
17,-81,-1128
101,-218,-948
-17,-144,-733
7,42,-819
-17,163,-1085
5,169,-1247
-97,249,-1149
-15,165,-1194
5,-97,-1155
83,-230,-974
0,-156,-724
11,15,-792
-33,169,-1048
-1,169,-1231
-74,214,-1161
-31,163,-1180
-9,-85,-1169
91,-220,-989
5,-179,-728
13,-7,-771
-33,162,-1032
19,173,-1221
-64,187,-1173
-27,173,-1159
-3,-56,-1171
95,-195,-1036
35,-212,-769
19,-35,-737
-9,142,-983
9,183,-1233
-33,185,-1200
-56,199,-1147
25,-33,-1171
99,-173,-1056
39,-210,-792
21,-56,-718
1,97,-946
27,199,-1206
-23,152,-1200
-58,220,-1139
27,-21,-1169
93,-162,-1083
50,-228,-831
15,-52,-714
-9,80,-915
37,189,-1194
-9,175,-1233
-85,220,-1134
40,27,-1179
68,-144,-1097
62,-245,-860
-25,-78,-741
9,74,-899
15,185,-1151
-1,148,-1249
-103,249,-1138
19,46,-1188
54,-140,-1114
74,-245,-903
-17,-105,-716
-7,74,-878
7,191,-1141
13,144,-1262
-113,245,-1147
-1,107,-1177
37,-99,-1132
76,-253,-931
-33,-111,-716
7,54,-847
-19,204,-1114
19,169,-1260
-130,222,-1163
0,124,-1194
15,-91,-1145
91,-238,-952
-11,-148,-716
-3,52,-833
-23,181,-1097
27,165,-1253
-107,232,-1149
-17,140,-1184
11,-76,-1155
101,-226,-983
-9,-162,-714
17,21,-794
-27,204,-1057
35,175,-1235
-93,212,-1159
-13,158,-1175
1,-76,-1151
101,-191,-1007
21,-191,-743
19,-7,-780
-17,140,-1018
11,189,-1229
-64,218,-1173
-33,152,-1169
13,-66,-1157
81,-210,-1015
17,-197,-745
17,1,-747
-19,132,-1005
15,169,-1212
-48,181,-1184
-46,187,-1138
9,-40,-1153
89,-167,-1048
29,-234,-798
17,-60,-732
-7,99,-950
23,189,-1198
-39,181,-1204
-46,212,-1159
25,-15,-1167
89,-173,-1073
48,-232,-815
7,-52,-706
3,80,-936
9,189,-1184
-13,158,-1216
-83,242,-1134
33,33,-1175
64,-146,-1098
64,-259,-870
-19,-70,-716
9,70,-888
19,208,-1171
-1,175,-1247
-101,230,-1145
29,44,-1175
54,-130,-1104
64,-245,-897
-17,-91,-735
5,68,-886
5,179,-1130
-5,152,-1247
-109,247,-1149
7,97,-1186
35,-132,-1130
81,-259,-921
-25,-109,-722
0,56,-864
-19,216,-1118
15,162,-1247
-105,230,-1155
-3,121,-1188
17,-107,-1149
81,-240,-950
-13,-121,-726
3,31,-827
-29,179,-1087
15,173,-1249
-95,238,-1147
-19,132,-1186
3,-95,-1157
91,-232,-966
0,-136,-718
-1,29,-808
-27,165,-1073
9,150,-1249
-97,222,-1141
-15,160,-1177
-15,-62,-1161
113,-224,-1001
-3,-181,-737
17,-3,-767
-25,156,-1038
9,197,-1231
-66,193,-1151
-40,162,-1159
-5,-58,-1149
117,-173,-1026
17,-195,-759
15,-29,-751
-23,121,-983
17,193,-1220
-54,199,-1186
-44,197,-1147
9,-40,-1165
85,-199,-1056
29,-240,-769
27,-15,-722
-3,121,-960
19,175,-1208
-31,160,-1184
-60,210,-1139
15,3,-1155
91,-162,-1081
37,-222,-804
11,-74,-710
3,68,-940
19,212,-1184
-5,165,-1218
-87,247,-1143
33,3,-1165
78,-152,-1091
52,-234,-849
13,-60,-708
7,80,-911
9,171,-1173
-1,169,-1233
-83,228,-1141
23,70,-1179
54,-134,-1112
81,-271,-886
-11,-80,-702
9,56,-868
-3,214,-1163
9,165,-1247
-113,240,-1139
13,74,-1186
35,-103,-1130
83,-228,-927
-23,-113,-724
11,29,-862
-3,177,-1112
15,171,-1249
-115,253,-1163
-5,132,-1206
21,-126,-1136
74,-273,-931
-9,-126,-720
9,56,-845
-31,179,-1106
19,156,-1245
-105,224,-1147
-17,142,-1192
-7,-72,-1161
109,-228,-974
-21,-146,-730
9,-3,-802
-37,152,-1057
23,185,-1237
-95,228,-1173
-25,156,-1186
0,-105,-1155
101,-212,-995
3,-160,-732
17,7,-792
-33,163,-1044
3,150,-1235
-54,179,-1161
-25,216,-1161
0,-46,-1171
109,-195,-1028
19,-195,-741
19,-25,-747
-21,134,-1001
17,199,-1229
-46,189,-1180
-40,171,-1143
9,-52,-1159
97,-191,-1050
37,-193,-782
19,-33,-728
-7,97,-964
17,179,-1190
-27,179,-1192
-52,230,-1136
17,-7,-1161
74,-152,-1063
37,-228,-815
15,-62,-718
5,89,-936
27,189,-1190
-11,152,-1218
-81,220,-1134
42,-11,-1167
76,-142,-1097
62,-216,-854
3,-74,-718
11,52,-890
7,185,-1165
-17,165,-1225
-111,247,-1147
11,58,-1171
54,-158,-1102
68,-269,-882
-11,-74,-714
9,48,-895
5,203,-1147
1,134,-1247
-115,247,-1149
15,80,-1179
46,-109,-1126
80,-236,-915
-17,-109,-716
15,62,-849
-9,187,-1114
17,175,-1243
-109,253,-1139
3,117,-1180
35,-113,-1132
85,-224,-950
-17,-109,-735
13,29,-843
-35,201,-1098
21,134,-1249
