x,y,z,
103,-19,-1091,
62,-136,-1098,
-3,-58,-815,
-74,134,-839,
66,165,-1083,
-83,154,-1163,
17,-42,-1044,
-93,42,-966,
101,66,-1098,
35,-136,-1081,
35,-70,-870,
-109,85,-804,
54,212,-1050,
-42,21,-1061,
-78,17,-970,
40,25,-1044,
72,-72,-1077,
54,-111,-892,
-50,91,-843,
11,197,-991,
-25,91,-1120,
-21,-9,-1016,
-70,99,-1013,
72,89,-1085,
42,-138,-1108,
-1,-140,-866,
-74,33,-784,
21,255,-1020,
-5,162,-1227,
1,-29,-1087,
-58,3,-983,
33,44,-1040,
83,-87,-1089,
15,-87,-981,
-54,54,-870,
-11,185,-1001,
-7,80,-1145,
-35,31,-1057,
-40,27,-1024,
39,111,-1069,
56,-74,-1077,
46,-169,-958,
-52,7,-782,
-21,271,-962,
27,117,-1173,
-19,-11,-1083,
-70,-3,-989,
9,111,-989,
54,-89,-1075,
39,-136,-1007,
-54,-15,-813,
-35,208,-942,
13,167,-1171,
-42,25,-1122,
-27,-21,-1007,
-3,83,-1007,
68,-56,-1073,
66,-152,-1054,
-58,27,-862,
-40,146,-977,
27,175,-1112,
-42,-3,-1071,
-39,-3,-1028,
-17,148,-1048,
85,-3,-1132,
31,-210,-1020,
-56,-29,-792,
-66,222,-882,
60,156,-1147,
-27,64,-1147,
-58,-15,-991,
-19,58,-1001,
54,-23,-1048,
48,-136,-1030,
-64,-21,-837,
-56,179,-907,
29,185,-1122,
-46,15,-1106,
-54,13,-991,
-11,107,-1016,
64,37,-1122,
42,-177,-1069,
-31,-35,-812,
-46,138,-880,
50,226,-1147,
-39,52,-1124,
-33,-5,-1030,
-42,101,-1020,
85,-3,-1118,
64,-173,-1061,
-40,-64,-845,
-60,179,-878,
23,204,-1095,
-39,83,-1190,
-46,-25,-1013,
-48,60,-983,
29,35,-1054,
48,-150,-1057,
11,-83,-876,
-76,148,-880,
15,185,-1034,
-52,58,-1106,
-19,-7,-1026,
-54,54,-1005,
70,48,-1098,
35,-136,-1061,
27,-105,-864,
-81,105,-808,
64,228,-1042,
-52,101,-1188,
1,-40,-1067,
-72,62,-987,
81,33,-1065,
35,-117,-1056,
58,-85,-884,
-48,107,-864,
37,187,-1046,
-78,80,-1192,
-3,-19,-981,
-93,48,-983,
111,85,-1067,
23,-83,-1100,
81,-150,-921,
-101,52,-813,
52,204,-970,
-13,111,-1196,
5,39,-1048,
-76,40,-995,
62,60,-1065,
3,-99,-1110,
58,-158,-944,
-68,70,-812,
-19,230,-966,
13,89,-1210,
-37,35,-1065,
-66,39,-977,
62,66,-1032,
44,-66,-1118,
39,-138,-958,
-66,46,-823,
-5,191,-979,
-17,115,-1163,
-52,29,-1036,
-76,19,-1016,
25,101,-1042,
1,-89,-1108,
52,-179,-985,
-93,31,-769,
-44,267,-936,
33,142,-1196,
-21,39,-1147,
-37,-19,-999,
-25,111,-993,
48,-91,-1052,
39,-185,-991,
-37,52,-862,
-50,290,-985,
21,99,-1145,
-60,15,-1102,
13,0,-1034,
11,126,-977,
66,-31,-1089,
33,-222,-1005,
-52,-5,-878,
-44,212,-960,
35,181,-1169,
-66,-3,-1097,
-29,-9,-974,
-37,21,-911,
62,-42,-1132,
0,-101,-1132,
-46,44,-878,
-60,197,-872,
52,124,-1036,
-50,25,-1143,
-11,-25,-1042,
-50,148,-1036,
78,-19,-1093,
29,-150,-1071,
-25,-50,-849,
-44,179,-874,
42,162,-1052,
-44,35,-1138,
-52,29,-1034,
-33,66,-1011,
122,-48,-1153,
17,-171,-1085,
-44,-56,-796,
-62,175,-796,
11,208,-1097,
-25,19,-1235,
-66,-15,-1052,
-27,60,-997,
50,23,-1067,
31,-101,-1046,
-44,-39,-858,
-62,148,-853,
5,224,-1102,
-23,5,-1184,
-72,-21,-1013,
-64,83,-938,
81,56,-1106,
48,-105,-1098,
-44,-122,-837,
-99,124,-772,
33,242,-1085,
-7,50,-1233,
-19,35,-1032,
-66,23,-892,
40,19,-1071,
72,-134,-1104,
-3,-74,-921,
-80,165,-823,
13,214,-1040,
5,-15,-1179,
-46,-19,-1030,
-44,99,-954,
40,64,-1112,
80,-85,-1110,
0,-132,-890,
-52,124,-810,
40,167,-1034,
42,81,-1210,
-3,-27,-1040,
-83,87,-935,
76,13,-1085,
81,-80,-1155,
33,-101,-935,
-76,101,-786,
23,208,-983,
19,93,-1192,
-31,-48,-1061,
-66,107,-966,
60,35,-1061,
21,-33,-1132,
74,-136,-938,
-64,54,-798,
17,152,-954,
9,152,-1159,
-21,0,-1091,
-76,97,-954,
56,46,-1015,
46,-85,-1145,
50,-124,-948,
-89,-5,-769,
29,189,-942,
-29,128,-1151,
3,3,-1147,
-81,40,-964,
27,21,-1022,
44,-89,-1136,
50,-115,-985,
-72,42,-802,
-9,226,-950,
15,136,-1169,
-27,-46,-1165,
-58,-19,-966,
-11,122,-995,
80,-35,-1126,
40,-119,-1030,
-64,-62,-815,
-35,245,-923,
21,126,-1147,
-37,83,-1165,
-54,19,-960,
-44,95,-958,
99,-40,-1139,
7,-146,-1042,
-27,-37,-839,
-76,245,-849,
52,185,-1139,
-46,-19,-1161,
-54,-15,-983,
-60,142,-966,
115,-37,-1110,
-3,-136,-1061,
-58,-21,-835,
-78,216,-899,
70,146,-1128,
-42,-15,-1169,
-46,-33,-956,
-52,144,-987,
124,13,-1102,
-5,-128,-1097,
13,-80,-868,
-113,140,-864,
91,152,-1108,
-81,54,-1124,
-19,9,-1026,
-85,76,-997,
138,-44,-1102,
3,-204,-1079,
11,-9,-866,
-99,187,-829,
78,210,-1097,
-39,-27,-1155,
-44,-7,-1030,
-44,103,-979,
72,91,-1079,
33,-85,-1118,
17,-64,-864,
-76,56,-843,
35,191,-1061,
-50,80,-1163,
3,17,-1038,
-78,80,-987,
99,23,-1061,
33,-142,-1134,
31,-70,-870,
-121,115,-782,
80,251,-1042,
-72,29,-1204,
25,-33,-1081,
-68,33,-935,
66,126,-1034,
60,-113,-1104,
46,-107,-901,
-109,121,-837,
33,193,-1011,
-17,23,-1200,
-5,17,-1061,
-60,48,-929,
64,124,-1061,
56,-81,-1157,
11,-140,-925,
-76,35,-819,
-19,242,-964,
-11,46,-1218,
-19,50,-1073,
-81,46,-944,
37,52,-1056,
62,-128,-1100,
29,-91,-968,
-64,103,-815,
-33,261,-954,
40,66,-1204,
0,-35,-1089,
-78,62,-946,
70,122,-1042,
27,-89,-1118,
81,-126,-1007,
-97,35,-812,
11,195,-942,
-17,126,-1165,
0,-17,-1073,
-103,21,-960,
81,121,-1032,
0,-85,-1153,
80,-126,-997,
-52,3,-780,
-15,224,-890,
5,99,-1169,
11,0,-1151,
-68,19,-989,
66,70,-1007,
9,-25,-1110,
89,-117,-991,
-78,-35,-833,
19,199,-950,
-3,138,-1145,
0,-19,-1147,
-74,54,-964,
33,68,-987,
11,5,-1124,
68,-119,-1042,
-78,-40,-833,
-23,165,-892,
-9,185,-1102,
-11,9,-1173,
-52,3,-1013,
-11,70,-954,
40,-42,-1104,
56,-119,-1042,
-52,-54,-864,
-40,220,-868,
3,162,-1110,
-17,-33,-1179,
-74,-17,-1005,
-39,117,-913,
66,40,-1138,
44,-150,-1063,
-52,-81,-890,
-66,181,-829,
0,171,-1079,
-33,17,-1161,
-56,15,-1011,
-68,80,-948,
87,-3,-1145,
66,-150,-1067,
0,-80,-856,
-78,171,-800,
21,245,-1069,
0,-3,-1202,
-64,-29,-1046,
-52,134,-968,
95,-27,-1093,
31,-122,-1065,
-37,-78,-864,
-87,199,-831,
17,165,-1102,
-21,39,-1198,
-52,-60,-1005,
-60,124,-950,
101,46,-1057,
85,-105,-1136,
27,-115,-895,
-95,121,-804,
56,167,-1040,
-33,117,-1165,
-40,-21,-1054,
-52,83,-970,
85,-23,-1011,
48,-115,-1122,
11,-72,-890,
-93,152,-810,
42,210,-1032,
-21,64,-1186,
-7,-81,-1044,
-58,83,-923,
46,89,-1042,
58,-50,-1159,
78,-105,-938,
-111,7,-823,
44,183,-991,
-37,109,-1134,
9,-9,-1059,
-68,60,-977,
68,91,-1040,
48,-95,-1177,
31,-105,-933,
-85,64,-796,
13,206,-964,
-5,81,-1169,
-23,-35,-1110,
-44,46,-968,
21,185,-1030,
99,-80,-1141,
50,-187,-921,
-78,5,-784,
-1,230,-976,
9,126,-1202,
-11,-3,-1124,
-66,33,-933,
3,111,-1020,
91,-70,-1126,
21,-160,-989,
-56,17,-841,
-42,236,-901,
5,107,-1190,
-11,-5,-1102,
-66,23,-976,
21,119,-1028,
83,-101,-1083,
23,-154,-1007,
-42,37,-802,
-35,238,-942,
31,156,-1186,
-11,-50,-1134,
-60,-9,-936,
3,150,-979,
72,-27,-1098,
25,-132,-1075,
-58,-11,-866,
-68,156,-890,
21,154,-1130,
-42,54,-1095,
-37,23,-995,
-15,50,-1030,
44,-31,-1120,
54,-167,-1069,
-39,-3,-821,
-68,212,-882,
37,169,-1110,
-29,-39,-1180,
-58,-7,-1009,
-29,81,-995,
68,29,-1077,
37,-128,-1073,
-62,-40,-839,
-105,181,-890,
78,154,-1089,
-60,31,-1180,
-44,-25,-1005,
-52,101,-968,
81,39,-1077,
29,-115,-1071,
-31,-56,-872,
-72,144,-866,
27,175,-1028,
-70,3,-1177,
-23,21,-1026,
-52,81,-983,
87,25,-1091,
17,-173,-1052,
1,-89,-874,
-68,195,-866,
40,206,-1071,
-66,0,-1212,
-29,-19,-1009,
-72,66,-952,
101,111,-1093,
11,-80,-1098,
56,-136,-905,
-78,78,-862,
33,228,-1020,
-46,37,-1171,
9,23,-1030,
-109,39,-960,
111,58,-1114,
15,-132,-1077,
58,-105,-921,
-105,124,-796,
25,232,-999,
-5,-3,-1198,
9,-39,-1044,
-70,52,-966,
89,97,-1057,
37,-93,-1091,
56,-150,-901,
-85,85,-819,
25,204,-1009,
-11,46,-1218,
-19,-29,-1057,
-80,60,-919,
91,60,-1034,
33,-50,-1134,
56,-146,-956,
-99,29,-800,
19,208,-1003,
-13,91,-1155,
-5,17,-1077,
-74,76,-974,
89,31,-1028,
25,-115,-1128,
85,-117,-936,
-97,66,-810,
46,267,-995,
-37,91,-1182,
3,-74,-1079,
-60,40,-958,
68,130,-958,
17,-44,-1157,
85,-119,-993,
-105,-15,-849,
31,187,-952,
-44,113,-1118,
-21,35,-1083,
-66,0,-977,
40,138,-1011,
52,-81,-1179,
60,-122,-997,
-83,-27,-774,
1,277,-927,
-11,122,-1141,
0,-25,-1138,
-42,-13,-989,
7,144,-995,
68,-29,-1116,
50,-146,-997,
-76,-31,-835,
-17,214,-931,
3,132,-1134,
-15,-1,-1151,
-54,-42,-970,
-40,185,-974,
83,-39,-1098,
17,-115,-1079,
-62,-60,-847,
-40,210,-886,
21,130,-1091,
-25,72,-1151,
-64,-15,-1005,
-21,150,-1026,
87,-64,-1061,
50,-160,-1050,
-46,-3,-843,
-50,212,-872,
3,171,-1141,
-1,-19,-1182,
-76,-40,-1011,
-19,105,-940,
50,35,-1061,
35,-97,-1104,
-9,-50,-903,
-95,122,-853,
33,185,-1087,
-62,64,-1124,
-31,0,-1020,
-60,124,-1009,
74,-1,-1093,
50,-117,-1085,
1,-121,-874,
-105,203,-843,
50,187,-1056,
-54,15,-1186,
-44,-52,-1052,
-37,56,-972,
21,95,-1061,
56,-87,-1128,
-15,-76,-868,
-76,154,-843,
21,197,-1056,
-42,91,-1194,
-62,-11,-1009,
-52,72,-962,
33,44,-1056,
91,-115,-1126,
-19,-138,-903,
-58,140,-854,
0,197,-985,
17,17,-1192,
-54,0,-1032,
-37,97,-985,
52,83,-1075,
66,-103,-1073,
25,-175,-907,
-70,99,-831,
-3,238,-1013,
-37,83,-1192,
-3,-42,-1077,
-80,35,-915,
66,113,-1038,
33,-60,-1108,
68,-140,-968,
-76,52,-845,
7,201,-968,
-13,93,-1169,
-25,-5,-1054,
-89,80,-968,
66,44,-1057,
56,-85,-1116,
80,-167,-950,
-78,78,-798,
-1,249,-946,
44,83,-1180,
-7,-48,-1093,
-89,62,-950,
81,97,-1061,
40,-76,-1124,
93,-146,-983,
-85,-9,-780,
7,228,-958,
-3,121,-1184,
-11,-13,-1116,
-78,66,-940,
64,68,-989,
40,-56,-1128,
64,-132,-1028,
-68,-3,-817,
19,171,-929,
-1,156,-1116,
-11,-60,-1122,
-46,83,-999,
13,93,-1001,
76,-56,-1151,
35,-158,-962,
-87,-3,-808,
-35,251,-917,
21,160,-1155,
-23,-35,-1175,
-54,0,-976,
-17,76,-950,
64,25,-1120,
56,-121,-1050,
-72,-37,-913,
-27,156,-890,
-9,181,-1075,
-13,-3,-1145,
-54,44,-993,
-21,83,-993,
87,-1,-1145,
35,-167,-1034,
-48,-64,-839,
-33,212,-858,
3,203,-1079,
0,-39,-1177,
-60,-17,-1016,
-39,128,-962,
85,29,-1138,
29,-138,-1050,
-23,-89,-851,
-56,171,-833,
19,204,-1098,
-37,15,-1192,
-39,-40,-1032,
-66,105,-921,
93,19,-1073,
23,-150,-1093,
-13,-37,-907,
-83,177,-843,
48,148,-1048,
-37,-31,-1157,
-33,0,-1016,
-50,115,-1013,
111,9,-1095,
19,-140,-1104,
37,-87,-849,
-134,187,-829,
64,286,-1075,
-25,-7,-1216,
-37,-58,-1028,
-85,107,-929,
101,80,-1048,
13,-91,-1128,
66,-107,-948,
-111,31,-821,
40,191,-1042,
-66,95,-1139,
0,13,-1063,
-78,74,-974,
80,70,-1054,
60,-148,-1126,
17,-85,-882,
-109,126,-812,
50,208,-1038,
-74,89,-1177,
5,-74,-1057,
-54,64,-964,
66,117,-1038,
72,-76,-1124,
74,-171,-892,
-101,40,-827,
29,261,-989,
-29,105,-1212,
-13,-13,-1081,
-72,44,-962,
39,68,-989,
87,-80,-1122,
35,-138,-954,
-44,58,-849,
-15,273,-936,
-25,113,-1171,
-1,-33,-1069,
-62,60,-981,
40,68,-1059,
66,-148,-1116,
58,-134,-974,
-72,74,-790,
19,261,-956,
-11,115,-1208,
-15,-40,-1093,
-68,-25,-931,
11,195,-1005,
56,-50,-1102,
50,-134,-1024,
-64,-3,-835,
-25,142,-903,
29,121,-1134,
-48,66,-1104,
-48,19,-970,
29,101,-1050,
66,-64,-1106,
40,-177,-1044,
-62,5,-780,
-29,249,-895,
29,99,-1159,
9,-25,-1161,
-103,7,-952,
33,140,-1044,
13,-27,-1085,
74,-130,-1054,
-95,-80,-790,
-27,232,-911,
-5,167,-1149,
-29,64,-1184,
-58,-21,-983,
-37,109,-944,
85,-33,-1089,
37,-115,-1071,
-23,-19,-882,
-64,189,-899,
64,134,-1073,
-48,13,-1147,
-33,19,-977,
-7,95,-1032,
72,39,-1110,
37,-216,-1057,
-50,-81,-806,
-62,222,-888,
66,189,-1098,
-21,-13,-1214,
-54,-17,-1001,
-44,80,-917,
68,93,-1079,
50,-70,-1095,
-13,-105,-923,
-70,128,-864,
42,189,-1040,
-48,-9,-1159,
-17,39,-1028,
-72,46,-981,
122,-9,-1147,
-1,-136,-1081,
19,-105,-874,
-97,183,-804,
42,214,-1056,
-29,-39,-1202,
-15,-23,-1034,
-113,97,-944,
74,124,-1081,
21,-142,-1108,
19,-111,-892,
-99,117,-802,
40,201,-1032,
-15,78,-1208,
-19,-1,-1044,
-78,46,-938,
87,64,-1044,
3,-91,-1122,
19,-117,-936,
-81,140,-845,
33,177,-985,
1,27,-1165,
-21,-17,-1032,
-48,140,-999,
103,21,-1057,
23,-107,-1124,
72,-128,-872,
-103,95,-813,
58,267,-1040,
-37,70,-1218,
9,-89,-1071,
-95,62,-936,
121,89,-987,
13,-52,-1155,
107,-101,-987,
-124,25,-819,
48,179,-970,
-44,130,-1128,
21,19,-1073,
-68,15,-989,
66,105,-1020,
54,-101,-1190,
83,-122,-936,
-91,35,-798,
25,255,-936,
-29,107,-1169,
0,-48,-1108,
-87,37,-960,
56,124,-1009,
78,-52,-1155,
85,-181,-968,
-111,-37,-808,
25,242,-909,
-31,175,-1200,
39,-25,-1165,
-95,27,-960,
37,93,-960,
66,-48,-1138,
44,-128,-1009,
-68,3,-905,
-40,199,-866,
9,162,-1161,
-19,-1,-1083,
-54,19,-1016,
17,109,-1015,
89,-70,-1130,
25,-191,-989,
-72,-7,-808,
-25,230,-907,
3,189,-1165,
-19,5,-1179,
-89,-37,-960,
3,140,-931,
39,-25,-1063,
76,-111,-1081,
-83,-64,-890,
-27,177,-895,
11,140,-1083,
-11,15,-1122,
-72,5,-1016,
-1,126,-1016,
40,-35,-1098,
76,-128,-1106,
-56,-58,-833,
-60,197,-843,
33,201,-1091,
-54,-23,-1194,
-74,-44,-1009,
-35,140,-972,
39,46,-1106,
56,-124,-1093,
-42,-105,-843,
-58,117,-856,
44,199,-1083,
-46,99,-1179,
-33,-1,-1040,
-62,83,-966,
42,31,-1057,
62,-119,-1114,
-15,-81,-895,
-64,150,-856,
29,195,-1026,
-52,29,-1155,
-44,-5,-993,
-40,128,-1016,
56,66,-1102,
54,-111,-1102,
-35,-197,-839,
-70,140,-851,
29,253,-1056,
0,44,-1255,
-27,-64,-1028,
-68,64,-919,
78,89,-1059,
60,-54,-1106,
21,-128,-950,
-72,68,-858,
13,183,-989,
-25,50,-1143,
-21,7,-1042,
-56,40,-979,
68,72,-1122,
31,-119,-1081,
56,-167,-913,
-76,117,-790,
15,251,-993,
-11,21,-1208,
-31,-35,-1052,
-76,54,-946,
70,115,-1073,
66,-50,-1106,
76,-212,-964,
-80,60,-796,
-3,220,-960,
29,117,-1216,
-21,-7,-1097,
-72,54,-966,
64,39,-985,
50,-46,-1120,
50,-124,-999,
-64,60,-839,
-19,234,-938,
-3,80,-1165,
-17,-23,-1054,
-68,81,-987,
70,76,-1063,
37,-74,-1145,
66,-189,-952,
-70,27,-790,
0,222,-944,
40,169,-1196,
-33,-15,-1153,
-74,-11,-936,
40,83,-974,
58,-40,-1098,
89,-124,-1056,
-95,-25,-833,
11,208,-940,
-33,122,-1073,
-11,-29,-1139,
-74,64,-950,
37,50,-1022,
35,-23,-1165,
58,-169,-987,
-46,-40,-804,
-27,257,-905,
-11,189,-1132,
-11,-78,-1157,
-64,9,-1005,
-21,113,-960,
115,19,-1145,
56,-134,-1028,
-56,-85,-853,
-52,197,-872,
23,232,-1116,
-29,21,-1186,
-48,9,-1003,
-58,74,-970,
107,-19,-1106,
31,-146,-1050,
-39,-40,-890,
-46,204,-878,
11,206,-1038,
-17,-29,-1179,
-56,5,-1005,
-21,130,-997,
91,39,-1139,
42,-183,-1059,
-21,-156,-835,
-66,189,-831,
15,247,-1095,
-11,7,-1223,
-66,-44,-993,
-74,101,-954,
95,-37,-1038,
21,-83,-1102,
7,-70,-905,
-115,142,-872,
42,197,-1044,
-42,-5,-1138,
-29,-3,-1048,
-70,128,-999,
119,40,-1091,
7,-167,-1134,
25,-70,-870,
-128,117,-813,
62,267,-1067,
-56,58,-1186,
-9,-37,-1036,
-87,74,-948,
111,81,-1057,
0,-87,-1124,
64,-115,-913,
-117,56,-815,
64,208,-1009,
-85,130,-1167,
29,-13,-1089,
-91,44,-974,
93,64,-1009,
0,-126,-1120,
78,-80,-927,
-111,64,-835,
66,245,-1015,
-80,56,-1134,
15,-48,-1067,
-85,60,-970,
81,115,-1056,
37,-103,-1147,
40,-128,-894,
-103,9,-812,
42,261,-981,
-60,130,-1200,
37,-42,-1097,
-95,35,-935,
78,103,-1015,
31,-66,-1136,
78,-126,-974,
-87,13,-866,
19,218,-952,
-37,74,-1151,
17,42,-1098,
-74,25,-970,
50,140,-1059,
62,-66,-1126,
48,-189,-1009,
-66,-9,-800,
-17,286,-913,
11,136,-1206,
17,-23,-1106,
-103,15,-952,
54,113,-1013,
58,-64,-1138,
81,-136,-1032,
-80,-3,-800,
3,212,-880,
-13,148,-1173,
46,15,-1136,
-64,-9,-991,
46,132,-968,
17,-74,-1114,
54,-126,-1050,
-60,-25,-849,
-40,210,-868,
31,136,-1147,
-31,15,-1093,
-74,0,-1007,
31,124,-1020,
11,-13,-1104,
93,-179,-1046,
-72,-54,-810,
-37,214,-876,
-9,191,-1134,
-7,21,-1171,
-89,-7,-1038,
-1,72,-936,
9,11,-1108,
66,-138,-1065,
-58,-72,-872,
-39,212,-878,
-7,169,-1089,
-44,3,-1143,
-35,-7,-1003,
-35,99,-981,
52,35,-1145,
29,-136,-1036,
-21,-97,-847,
-68,177,-843,
21,208,-1077,
-39,5,-1206,
-48,-17,-1007,
-42,91,-940,
68,89,-1093,
72,-146,-1095,
1,-134,-899,
-58,152,-843,
-11,218,-1011,
-3,13,-1210,
-37,19,-1034,
-60,42,-936,
72,46,-1093,
44,-103,-1057,
46,-126,-927,
-64,136,-856,
-23,236,-1007,
21,-1,-1188,
-44,7,-1024,
-58,99,-972,
91,83,-1120,
56,-117,-1112,
1,-195,-890,
-97,107,-802,
0,257,-1022,
13,81,-1227,
-44,-64,-1042,
-64,72,-958,
78,66,-1018,
56,-99,-1128,
56,-130,-958,
-89,54,-823,
1,230,-987,
-13,85,-1143,
-25,-31,-1063,
-80,91,-956,
76,42,-1048,
35,-78,-1143,
33,-177,-909,
-128,80,-794,
21,242,-1001,
-1,111,-1186,
-11,-50,-1091,
-68,78,-925,
62,52,-991,
48,-58,-1186,
64,-138,-962,
-93,13,-808,
5,236,-935,
-68,156,-1141,
35,-21,-1120,
-68,56,-966,
15,72,-968,
52,-97,-1147,
56,-117,-987,
-89,42,-841,
27,169,-931,
-9,181,-1130,
0,-50,-1128,
-44,50,-972,
-3,142,-985,
97,-54,-1186,
78,-191,-979,
-78,-25,-815,
-9,232,-897,
-15,212,-1143,
39,-19,-1182,
-68,-7,-958,
1,101,-987,
62,-40,-1110,
39,-156,-1044,
-66,-9,-862,
-35,208,-888,
0,156,-1118,
9,3,-1112,
-60,-9,-1020,
0,142,-1003,
95,-9,-1118,
40,-167,-1050,
-44,-72,-825,
-50,201,-864,
42,199,-1130,
-23,23,-1157,
-58,-46,-1005,
-54,144,-956,
78,-31,-1079,
19,-171,-1128,
-35,-44,-858,
-107,189,-835,
78,175,-1112,
-33,50,-1153,
-37,-5,-1038,
-17,87,-977,
56,21,-1056,
42,-181,-1095,
-21,-60,-882,
-105,197,-858,
58,169,-1077,
-46,-11,-1139,
-42,-21,-1024,
-48,121,-979,
50,29,-1081,
31,-126,-1124,
-3,-124,-866,
-105,132,-845,
48,222,-1052,
-56,76,-1206,
-13,-50,-1028,
-72,70,-981,
66,74,-1067,
27,-107,-1118,
35,-105,-901,
-95,124,-892,
25,187,-1016,
-54,29,-1143,
-25,21,-1028,
-64,50,-991,
70,134,-1073,
44,-136,-1087,
13,-158,-909,
-83,78,-825,
3,242,-1005,
-21,91,-1220,
-11,-13,-1056,
-76,50,-938,
80,91,-1040,
50,-95,-1128,
76,-138,-964,
-99,80,-819,
-3,253,-958,
-37,58,-1204,
35,0,-1077,
-81,72,-954,
81,68,-1028,
13,-111,-1108,
78,-132,-976,
-80,46,-841,
-5,249,-954,
-5,89,-1157,
-15,-39,-1057,
-89,68,-968,
80,132,-1073,
54,-89,-1141,
113,-171,-956,
-109,35,-772,
17,220,-948,
-19,160,-1216,
27,-7,-1120,
-83,29,-964,
56,66,-976,
27,-91,-1120,
87,-124,-995,
-91,-17,-833,
11,275,-940,
-35,97,-1114,
-15,-39,-1126,
-78,62,-946,
66,105,-1003,
52,-62,-1157,
56,-134,-1001,
-89,-48,-782,
15,236,-933,
-17,201,-1145,
9,-35,-1173,
-68,29,-966,
11,80,-958,
35,-44,-1122,
89,-113,-1024,
-72,-50,-858,
-15,185,-874,
-33,185,-1112,
25,-25,-1147,
-44,21,-1009,
-1,117,-950,
44,-19,-1122,
76,-193,-1044,
-76,-31,-880,
-27,224,-882,
-17,197,-1077,
-3,-5,-1159,
-60,0,-995,
-19,99,-983,
74,21,-1141,
54,-122,-1061,
-29,-150,-843,
-39,185,-847,
-37,216,-1095,
46,15,-1192,
-64,-31,-1015,
-40,132,-970,
72,-42,-1081,
21,-109,-1059,
-15,-70,-878,
-50,160,-868,
-5,177,-1067,
-21,25,-1157,
-56,-31,-1020,
-70,191,-981,
119,15,-1093,
35,-163,-1114,
1,-140,-858,
-101,150,-819,
33,230,-1048,
-33,70,-1198,
-54,-50,-1026,
-68,95,-962,
93,19,-1046,
33,-109,-1143,
52,-111,-909,
-113,126,-815,
27,201,-1020,
-52,68,-1171,
-25,-15,-1091,
-74,91,-962,
89,64,-1042,
11,-130,-1118,
60,-111,-927,
-115,87,-837,
13,277,-1022,
-58,50,-1130,
1,-46,-1067,
-83,81,-966,
66,109,-1056,
48,-99,-1159,
66,-146,-913,
-117,64,-806,
40,187,-989,
-68,167,-1190,
9,-25,-1091,
-87,64,-958,
62,107,-1026,
52,-105,-1145,
68,-162,-956,
-117,109,-825,
35,210,-936,
-23,58,-1171,
5,15,-1077,
-89,13,-962,
72,156,-1036,
48,-81,-1139,
80,-206,-964,
-74,11,-813,
5,245,-933,
5,130,-1214,
39,3,-1106,
-93,29,-960,
66,80,-997,
35,-91,-1112,
80,-132,-1032,
-101,23,-831,
-13,220,-919,
-11,126,-1153,
5,-5,-1102,
-89,0,-976,
42,152,-1001,
48,-72,-1118,
64,-171,-1028,
-81,21,-835,
-23,175,-874,
23,152,-1157,
-19,39,-1102,
-87,-7,-977,
35,128,-1015,
50,-42,-1138,
81,-181,-1075,
-87,-35,-794,
-25,214,-866,
-1,187,-1124,
11,-7,-1188,
-83,17,-999,
44,64,-976,
15,15,-1098,
66,-152,-1044,
-68,-76,-845,
-35,210,-872,
19,179,-1128,
-19,-31,-1149,
-60,5,-989,
5,99,-972,
60,29,-1139,
78,-169,-1057,
-80,-62,-841,
-25,146,-853,
3,242,-1095,
5,37,-1206,
-42,5,-997,
-17,35,-956,
23,33,-1077,
89,-163,-1083,
-48,-60,-876,
-17,191,-892,
-11,195,-1024,
13,-5,-1192,
-42,-19,-1050,
-37,122,-940,
87,58,-1108,
31,-134,-1091,
17,-154,-931,
-66,146,-837,
3,232,-1024,
-39,50,-1186,
-40,29,-1036,
-74,62,-968,
89,17,-1118,
40,-142,-1100,
21,-109,-917,
-66,160,-813,
-11,224,-995,
3,31,-1192,
-56,-60,-1073,
-72,113,-962,
66,70,-1046,
42,-89,-1100,
33,-124,-919,
-89,56,-812,
-1,199,-1009,
-21,115,-1151,
-33,-40,-1063,
-78,97,-958,
66,64,-1046,
46,-91,-1155,
50,-156,-907,
-91,74,-798,
21,197,-995,
-33,134,-1182,
-21,-17,-1110,
-91,76,-956,
83,15,-991,
35,-101,-1124,
99,-91,-950,
-91,25,-825,
35,255,-995,
-48,91,-1134,
29,-40,-1106,
-95,85,-931,
74,105,-1018,
46,-76,-1132,
105,-150,-997,
-109,-13,-806,
19,234,-927,
-31,130,-1124,
19,-9,-1095,
-81,31,-950,
50,115,-979,
60,-72,-1180,
124,-197,-987,
-97,-3,-810,
11,247,-868,
-37,158,-1171,
37,-5,-1147,
-93,15,-985,
35,111,-976,
42,-46,-1132,
89,-201,-1015,
-105,23,-843,
-21,247,-897,
-15,136,-1169,
11,-39,-1136,
-70,5,-964,
7,146,-997,
78,-27,-1141,
56,-183,-1044,
-56,-35,-823,
-52,183,-833,
33,169,-1171,
-11,58,-1161,
-76,-9,-970,
19,107,-983,
40,-44,-1054,
93,-175,-1091,
-81,-21,-866,
-46,230,-868,
15,148,-1089,
-9,17,-1175,
-72,-19,-1007,
9,122,-993,
33,33,-1067,
60,-130,-1106,
-35,-85,-868,
-81,152,-843,
19,208,-1095,
-29,31,-1169,
-64,21,-1005,
-35,101,-985,
42,-21,-1097,
64,-142,-1139,
-33,-109,-862,
-83,222,-835,
27,224,-1061,
-33,-13,-1202,
-42,-21,-1038,
-60,85,-946,
68,105,-1083,
11,-128,-1077,
17,-152,-897,
-124,138,-827,
